MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	FILIOU_2010	DAHlHAUS_2011	COCHEN_2013	BIESEMANN_2014	DISTLER_2014	LIU_2014	CHANG_2015	KOHANSAL_NODEHI_2016	GONZALEZ_LOZANO_2016	ALFIERI_2017	HEO_2018	TAOUFIQ_2020
67871	Mrrf	92399	MRRF	1	0	0	0	1	0	0	1	0	0	1	1
19084	Prkar1a	5573	PRKAR1A	1	0	1	0	1	0	1	1	1	0	1	1
11308	Abi1	10006	ABI1	0	1	1	0	1	1	1	1	1	0	1	1
60441	Mrpl38	64978	MRPL38	1	0	1	0	1	0	0	1	0	0	0	1
234577	Cpne2	221184	CPNE2	0	0	0	0	1	0	1	1	1	0	0	1
110911	Cds2	8760	CDS2	1	0	1	0	1	1	0	1	1	0	1	1
225362	Reep2	51308	REEP2	1	0	0	0	1	0	0	1	1	0	1	1
66656	Eef1d	1936	EEF1D	1	0	1	0	1	1	1	1	0	0	1	1
21917	Tmpo	7112	TMPO	0	0	1	0	1	0	0	0	0	0	0	0
21987	Tpd52l1	7164	TPD52L1	1	0	0	0	0	0	1	1	0	0	0	1
69219	Ddah1	23576	DDAH1	1	0	1	0	1	1	1	1	1	0	1	1
76820	Fam49a	81553	FAM49A	1	0	1	0	1	1	1	1	0	0	1	1
170930	Sumo2	6613	SUMO2	0	0	1	0	0	0	1	1	0	0	0	1
76510	Trappc9	83696	TRAPPC9	0	0	1	0	1	0	1	1	1	0	1	1
52502	Carhsp1	23589	CARHSP1	0	0	0	0	0	0	1	1	0	0	0	1
67160	Eef1g	1937	EEF1G	0	0	1	0	1	1	1	1	1	0	1	1
53378	Sdcbp	6386	SDCBP	0	0	1	0	1	0	1	1	0	0	1	1
68263	Pdhb	5162	PDHB	1	1	1	0	1	1	1	1	1	0	1	1
20649	Sntb1	6641	SNTB1	0	0	1	0	0	0	1	1	0	0	0	1
68262	Agpat4	56895	AGPAT4	1	0	0	0	1	0	0	1	1	0	1	1
11736	Ankfy1	51479	ANKFY1	0	1	1	0	0	0	1	1	0	0	0	1
13665	Eif2s1	1965	EIF2S1	1	0	1	0	1	0	1	1	0	0	0	1
215999	Mcu	90550	MCU	1	0	1	0	1	1	0	1	1	0	1	1
14394	Gabra1	2554	GABRA1	0	1	0	0	1	1	0	1	1	0	1	1
12034	Phb2	11331	PHB2	1	1	1	0	1	1	1	1	1	0	1	1
66251	Arfgap3	26286	ARFGAP3	1	0	0	0	1	0	0	1	0	1	0	1
239606	Slc2a13	114134	SLC2A13	1	1	1	0	1	1	0	1	1	0	0	1
20907	Stx1a	6804	STX1A	1	1	0	1	1	1	1	1	1	0	1	1
103573	Xpo1	7514	XPO1	1	0	1	0	1	1	1	1	1	0	1	1
15239	Hgs	9146	HGS	1	0	1	0	1	1	1	1	1	0	1	1
17762	Mapt	4137	MAPT	1	0	1	0	1	1	1	1	1	0	1	1
270190	Ephb1	2047	EPHB1	1	0	0	0	1	0	0	0	0	0	0	0
27176	Rpl7a	6130	RPL7A	0	0	0	0	1	0	1	1	1	0	1	0
14086	Fscn1	6624	FSCN1	1	1	0	0	1	1	1	1	1	0	1	1
319468	Ppm1h	57460	PPM1H	0	0	0	1	1	1	1	1	1	0	1	1
233870	Tufm	7284	TUFM	1	1	1	0	1	1	1	1	1	0	1	1
270058	Map1s	55201	MAP1S	0	0	1	0	1	0	1	1	1	1	1	1
56531	Ylpm1	56252	YLPM1	0	0	1	0	0	0	0	0	0	0	0	0
83814	Nedd4l	23327	NEDD4L	1	0	1	0	1	0	0	1	1	0	1	1
26926	Aifm1	9131	AIFM1	1	0	1	0	1	1	1	1	1	0	1	1
72927	Hepacam	220296	HEPACAM	1	0	0	0	1	0	1	1	1	0	1	1
231807	BC037034	55262	C7orf43	0	0	0	0	0	0	1	1	0	0	0	1
83674	Cnnm1	26507	CNNM1	1	0	0	0	1	1	0	1	1	0	0	1
50926	Hnrnpdl	9987	HNRNPDL	0	0	1	0	1	0	0	0	0	0	0	1
19267	Ptpre	5791	PTPRE	1	0	0	0	1	0	0	1	0	0	0	0
664883	Nova1	4857	NOVA1	0	0	0	0	1	0	1	0	0	0	0	0
320127	Dgki	9162	DGKI	1	0	0	0	0	0	0	1	0	0	1	1
269951	Idh2	3418	IDH2	1	0	1	0	1	1	1	1	1	0	1	1
56077	Dgke	8526	DGKE	0	0	0	0	1	0	1	0	0	0	1	0
54216	Pcdh7	5099	PCDH7	1	0	0	0	0	0	0	1	0	0	0	1
18597	Pdha1	5160	PDHA1	1	1	1	0	1	1	1	1	1	0	1	1
94218	Cnnm3	26505	CNNM3	1	0	0	0	1	0	0	0	0	0	0	1
20102	Rps4x	6191	RPS4X	1	1	1	0	1	1	0	1	1	0	1	1
14670	Gnl1	2794	GNL1	0	0	1	0	1	0	1	1	1	0	1	1
216963	Git1	28964	GIT1	1	0	1	0	1	1	1	1	1	1	1	1
18536	Pcm1	5108	PCM1	1	0	1	0	1	1	0	0	0	0	0	0
53313	Atp2a3	489	ATP2A3	1	0	0	0	1	0	0	1	0	0	0	1
17880	Myh11	4629	MYH11	1	0	0	0	1	1	0	1	0	0	0	0
76707	Clasp1	23332	CLASP1	1	0	1	0	1	1	1	1	0	0	1	1
243725	Ppp1r9a	55607	PPP1R9A	1	0	1	0	0	0	1	1	0	1	1	1
545389	Cep170	9859	CEP170	1	0	1	0	1	1	1	0	1	0	1	1
105689	Mycbp2	23077	MYCBP2	1	1	1	0	1	1	0	1	0	0	0	1
217337	Srp68	6730	SRP68	1	0	1	0	0	0	0	1	0	0	0	1
13480	Dpm1	8813	DPM1	1	0	0	0	0	0	0	1	0	0	0	0
73723	Sh3bgrl3	83442	SH3BGRL3	1	0	0	0	0	0	0	1	1	0	1	1
224617	Tbc1d24	57465	TBC1D24	0	0	1	0	1	0	0	1	1	0	1	1
22143	Tuba1b	10376	TUBA1B	1	0	1	0	0	1	1	1	0	0	1	0
14167	Fgf12	2257	FGF12	1	0	0	0	1	0	1	1	0	0	0	1
72993	Appl1	26060	APPL1	1	0	1	0	1	1	1	1	0	0	1	1
15444	Hpca	3208	HPCA	1	0	0	0	1	1	0	1	1	0	1	1
14555	Gpd1	2819	GPD1	1	0	1	0	1	1	0	1	1	0	1	1
67412	Soga3	387104	SOGA3	1	1	0	0	1	1	1	1	1	0	1	1
11938	Atp2a2	488	ATP2A2	1	1	1	0	1	1	1	1	1	0	1	1
68328	Rab13	5872	RAB13	0	0	1	0	1	0	0	1	0	0	0	1
20648	Snta1	6640	SNTA1	1	0	0	0	1	0	1	1	0	0	0	1
13405	Dmd	1756	DMD	1	1	1	0	1	1	0	1	1	0	0	1
69077	Psmd11	5717	PSMD11	1	0	1	0	1	1	1	1	1	0	1	1
78920	Dlst	1743	DLST	1	0	1	0	1	1	1	1	1	0	1	1
170719	Oxr1	55074	OXR1	1	1	0	1	1	1	1	1	1	0	1	1
56384	Letm1	3954	LETM1	1	0	1	0	1	1	0	1	1	0	1	1
94040	Clmn	79789	CLMN	1	0	0	0	1	0	0	1	0	1	1	1
14733	Gpc1	2817	GPC1	1	0	1	0	1	0	0	1	1	0	1	1
27376	Slc25a10	1468	SLC25A10	0	0	1	0	1	0	0	1	1	0	1	1
52858	Cdipt	10423	CDIPT	1	1	0	0	1	0	0	1	0	0	0	1
14704	Gng3	2785	GNG3	1	1	0	1	1	0	1	1	1	0	1	1
56323	Dnajb5	25822	DNAJB5	1	0	0	0	1	0	0	0	0	1	0	1
67211	Armc10	83787	ARMC10	0	0	1	0	1	0	0	1	1	0	1	1
70456	Mpc2	25874	MPC2	0	0	0	0	1	0	1	1	1	0	1	1
103080	10-Sep	151011	10-Sep	1	0	0	0	1	0	0	0	0	0	0	0
225887	Ndufs8	4728	NDUFS8	0	1	0	0	1	0	1	1	1	0	1	1
56041	Uso1	8615	USO1	1	0	1	0	1	1	1	1	0	0	1	1
68267	Slc25a22	79751	SLC25A22	1	1	0	0	1	1	1	1	1	0	1	1
16438	Itpr1	3708	ITPR1	1	1	1	0	1	1	0	1	1	0	1	1
17904	Myl6	4637	MYL6	0	1	0	0	1	1	1	0	1	0	1	1
18826	Lcp1	3936	LCP1	1	0	1	0	1	0	0	1	0	0	1	1
53761	Prrc2a	7916	PRRC2A	1	0	0	0	1	0	0	1	0	0	0	0
11932	Atp1b2	482	ATP1B2	1	1	1	0	1	1	1	1	1	0	1	1
110651	Rps6ka3	6197	RPS6KA3	1	0	1	0	0	1	0	1	0	0	0	0
70435	Inf2	64423	INF2	1	0	0	0	0	0	1	0	0	0	0	1
22187	Ubb	7314	UBB	0	1	0	0	0	1	0	0	0	0	0	0
68971	Tamm41	132001	TAMM41	0	0	1	0	1	0	0	1	0	0	1	1
117150	Pip4k2c	79837	PIP4K2C	1	0	0	0	0	0	1	1	1	0	1	1
17257	Mecp2	4204	MECP2	1	0	1	0	1	0	0	0	0	0	0	0
213056	Fam126b	285172	FAM126B	1	0	0	0	1	0	1	1	1	0	1	1
320528	Vps13c	54832	VPS13C	1	0	1	0	1	0	0	1	0	0	1	1
66734	Map1lc3a	84557	MAP1LC3A	0	1	0	0	1	0	1	1	1	0	1	1
237868	Sarm1	23098	SARM1	1	0	1	0	1	0	0	1	1	0	0	1
100710	Pds5b	23047	PDS5B	0	0	1	0	1	0	0	0	0	0	0	0
20655	Sod1	6647	SOD1	1	0	0	0	1	1	1	1	1	0	1	1
12349	Car2	760	CA2	1	0	1	0	1	1	1	1	1	0	1	1
212139	Cc2d1a	54862	CC2D1A	1	0	0	0	1	0	1	1	1	0	0	1
12421	Rb1cc1	9821	RB1CC1	1	0	0	0	1	1	0	1	0	0	1	1
13427	Dync1i2	1781	DYNC1I2	1	0	1	0	1	1	1	1	1	0	1	1
235661	Dync1li1	51143	DYNC1LI1	1	0	1	0	1	1	1	1	1	0	1	1
18148	Npm1	4869	NPM1	0	0	1	0	1	1	0	0	0	0	0	1
11465	Actg1	71	ACTG1	0	0	0	0	1	0	1	1	1	0	0	1
320554	Tcp11l1	55346	TCP11L1	1	0	1	0	0	0	1	1	0	0	0	1
17184	Matr3	9782	MATR3	1	0	1	0	1	1	1	1	0	0	0	0
20334	Sec23a	10484	SEC23A	1	0	1	0	1	1	1	1	1	0	1	1
16520	Kcnj4	3761	KCNJ4	1	0	0	0	1	0	0	0	1	1	0	1
56348	Hsd17b12	51144	HSD17B12	0	0	1	0	1	0	1	1	1	0	1	1
16593	Klc1	3831	KLC1	1	0	1	0	1	1	1	1	1	0	1	1
228136	Zdhhc5	25921	ZDHHC5	1	0	0	0	1	0	0	1	0	0	1	1
66075	Chchd3	54927	CHCHD3	1	0	1	0	1	1	1	1	1	0	1	1
13858	Eps15	2060	EPS15	1	0	1	0	1	1	0	1	0	0	1	1
17449	Mdh1	4190	MDH1	1	1	1	0	1	1	1	1	1	0	1	1
140740	Sec63	11231	SEC63	1	0	0	0	1	0	0	1	0	0	1	1
30926	Glrx3	10539	GLRX3	1	0	1	0	1	1	0	1	1	0	1	1
230868	Igsf21	84966	IGSF21	1	1	0	0	1	0	1	1	1	1	0	1
14827	Pdia3	2923	PDIA3	1	1	1	0	1	1	1	1	1	0	1	1
27267	Cars	833	CARS	1	0	1	0	1	1	1	1	1	0	1	1
227937	Pkp4	8502	PKP4	1	0	0	0	1	1	0	1	1	1	1	1
13209	Ddx6	1656	DDX6	1	0	1	0	1	0	1	1	1	0	1	1
22154	Tubb5	203068	TUBB	1	0	1	0	1	1	1	1	1	0	0	1
106794	Dhx57	90957	DHX57	0	0	1	0	1	0	0	1	0	0	0	0
12631	Cfl1	1072	CFL1	1	1	1	0	1	1	1	1	1	0	1	1
54393	Gabbr1	2550	GABBR1	1	1	1	0	1	1	0	1	1	1	1	1
26398	Map2k4	6416	MAP2K4	0	0	1	0	1	1	1	1	0	0	1	1
207565	Camkk2	10645	CAMKK2	1	0	0	0	1	0	1	1	0	0	1	1
50720	Sacs	26278	SACS	1	0	1	0	1	0	0	1	0	0	0	1
16594	Klc2	64837	KLC2	0	0	0	0	1	1	1	1	1	0	1	1
67680	Sdhb	6390	SDHB	1	1	1	0	1	1	1	1	1	0	1	1
56505	Ruvbl1	8607	RUVBL1	0	0	1	0	1	0	1	1	0	0	1	1
50932	Mink1	50488	MINK1	1	0	1	0	1	1	1	1	1	0	1	1
12386	Ctnna2	1496	CTNNA2	1	1	1	1	1	1	1	1	1	1	1	1
73991	Atl1	51062	ATL1	1	1	1	0	1	1	1	1	1	0	1	1
16828	Ldha	3939	LDHA	1	1	1	0	1	1	1	1	1	0	1	1
26950	Vsnl1	7447	VSNL1	1	1	0	0	1	1	1	1	1	0	1	1
216558	Ugp2	7360	UGP2	1	0	1	0	1	1	1	1	1	0	1	1
67860	S100a16	140576	S100A16	1	0	1	0	0	0	0	1	0	0	0	1
238130	Dock4	9732	DOCK4	1	0	0	0	1	0	0	1	1	1	1	1
69683	Emc10	284361	EMC10	0	0	0	0	1	0	1	1	1	0	0	1
22343	Lin7c	55327	LIN7C	1	0	1	0	1	0	1	1	1	0	1	1
12140	Fabp7	2173	FABP7	1	0	1	0	1	0	1	1	1	0	0	1
232333	Slc6a1	6529	SLC6A1	1	1	1	0	1	1	1	1	1	0	1	1
233016	Blvrb	645	BLVRB	0	0	1	0	0	0	1	1	0	0	0	1
68135	Eif3h	8667	EIF3H	0	0	1	0	0	1	1	1	0	0	0	1
54198	Snx3	8724	SNX3	0	0	0	0	1	0	1	1	1	0	1	1
98732	Rab3gap2	25782	RAB3GAP2	1	0	1	0	1	1	1	1	1	0	1	1
18752	Prkcg	5582	PRKCG	1	1	1	0	1	1	1	1	1	0	1	1
241688	Dzank1	55184	DZANK1	1	0	0	0	1	0	0	0	0	0	0	0
108903	Tbcd	6904	TBCD	1	0	1	0	1	0	1	1	0	0	0	1
64933	Ap3m2	10947	AP3M2	1	0	1	0	1	0	1	1	1	0	1	1
18806	Pld2	5338	PLD2	0	0	1	0	1	0	0	0	0	0	0	0
228026	Pdk1	5163	PDK1	1	0	1	0	1	0	0	1	1	0	1	1
320191	Hook3	84376	HOOK3	1	0	1	0	1	1	0	1	0	0	0	1
235611	Plxnb1	5364	PLXNB1	1	0	1	0	1	0	0	1	1	0	1	1
109232	Sccpdh	51097	SCCPDH	1	0	1	0	1	0	1	1	1	0	1	1
76709	Arpc2	10109	ARPC2	1	1	1	1	1	1	1	1	1	1	1	1
11306	Abcb7	22	ABCB7	1	0	1	0	1	0	0	1	1	0	1	1
18578	Pde4b	5142	PDE4B	1	0	0	0	0	0	1	1	0	1	1	1
170759	Atp13a1	57130	ATP13A1	1	0	1	0	1	0	0	1	1	0	1	1
21960	Tnr	7143	TNR	1	0	1	0	1	1	1	1	1	1	1	1
83945	Dnaja3	9093	DNAJA3	1	0	0	0	1	0	1	1	1	0	1	1
22003	Tpm1	7168	TPM1	1	1	1	1	1	0	0	1	1	0	1	1
52589	Ncald	83988	NCALD	1	0	0	0	1	0	0	1	1	0	1	1
75406	Ndufs7	374291	NDUFS7	0	1	1	0	1	1	1	1	1	0	0	1
105653	Phyhip	9796	PHYHIP	1	1	1	0	1	1	1	1	1	0	1	1
215707	Ccdc92	80212	CCDC92	0	0	1	0	0	0	1	1	0	0	0	1
12260	C1qb	713	C1QB	0	0	1	0	0	1	0	0	0	0	0	0
277360	Prex1	57580	PREX1	1	0	1	0	1	0	0	1	0	0	0	1
94280	Sfxn3	81855	SFXN3	1	1	1	0	1	1	1	1	1	0	1	1
93747	Echs1	1892	ECHS1	1	0	1	0	1	1	1	1	1	0	1	1
11674	Aldoa	226	ALDOA	1	1	1	0	1	1	1	1	1	0	1	1
58996	Arhgap23	57636	ARHGAP23	0	0	0	0	1	0	1	1	1	1	0	1
56462	Mtch1	23787	MTCH1	0	0	1	0	1	0	1	1	1	0	1	1
68365	Rab14	51552	RAB14	1	1	1	0	1	1	1	1	1	0	1	1
11899	Astn1	460	ASTN1	1	1	1	0	1	0	0	0	1	0	1	0
320707	Atp2b3	492	ATP2B3	1	1	0	0	0	0	1	1	0	0	1	1
232910	Ap2s1	1175	AP2S1	1	1	0	1	1	1	0	1	1	0	1	1
78038	Mccc2	64087	MCCC2	0	0	1	0	1	0	1	1	1	0	1	1
11302	Aatk	9625	AATK	1	0	0	0	1	0	0	1	0	0	0	1
52850	Sgsm1	129049	SGSM1	1	0	0	0	0	0	0	1	0	0	0	1
70620	Ube2v2	7336	UBE2V2	0	0	0	0	1	0	1	1	1	0	1	1
14863	Gstm2	2944	GSTM1	0	0	1	0	1	0	0	0	0	0	0	0
12286	Cacna1a	773	CACNA1A	1	1	0	0	1	0	0	1	1	1	1	1
243362	Stard13	90627	STARD13	0	1	0	0	0	0	0	0	0	0	0	1
67516	Kctd4	386618	KCTD4	1	0	0	0	1	0	0	1	0	0	0	1
232341	Wnk1	65125	WNK1	0	0	1	0	0	0	0	1	0	0	0	1
13830	Stom	2040	STOM	0	0	1	0	1	0	0	0	0	0	0	0
20916	Sucla2	8803	SUCLA2	1	1	1	0	1	1	1	1	1	0	1	1
50797	Copb2	9276	COPB2	1	0	1	0	1	1	1	1	0	0	0	1
69773	1810026J23Rik	90580	C19orf52	1	0	0	0	1	0	0	1	0	0	0	1
19328	Rab12	201475	RAB12	1	1	1	0	1	1	0	1	1	0	1	1
16971	Lrp1	4035	LRP1	1	1	1	0	1	1	1	1	1	0	1	1
18041	Nfs1	9054	NFS1	1	0	1	0	1	0	1	1	1	0	1	1
269180	Inpp4a	3631	INPP4A	0	0	1	0	1	0	1	1	1	0	1	1
17254	Slc3a2	6520	SLC3A2	1	1	1	0	1	1	1	1	1	0	1	1
20692	Sparc	6678	SPARC	1	0	1	0	0	0	0	1	0	0	0	1
245049	Myrip	25924	MYRIP	1	0	0	0	0	1	0	0	0	0	0	0
381677	Vgf	7425	VGF	1	0	0	0	0	0	1	1	0	0	0	1
11750	Anxa7	310	ANXA7	1	1	1	0	1	1	1	1	1	0	1	1
28185	Tomm70a	9868	TOMM70A	0	1	1	0	1	1	1	1	1	0	1	1
15511	Hspa1b	3304	HSPA1B	1	0	0	1	0	1	1	0	0	0	0	0
11472	Actn2	88	ACTN2	1	0	0	0	1	1	0	1	1	1	1	1
18799	Plcd1	5333	PLCD1	1	0	1	0	0	0	1	1	0	0	0	1
22318	Vamp2	6844	VAMP2	1	1	0	1	1	1	1	1	1	0	0	1
15166	Hcn2	610	HCN2	1	0	0	0	1	0	0	1	1	0	1	1
12211	Birc6	57448	BIRC6	1	0	1	0	1	0	0	1	0	0	0	0
66108	Ndufa9	4704	NDUFA9	1	1	1	1	1	1	1	1	1	0	1	1
56839	Lgi1	9211	LGI1	1	1	0	0	1	1	1	1	1	0	1	1
65106	Arl6ip5	10550	ARL6IP5	0	1	1	1	1	0	0	1	1	0	1	1
14694	Gnb2l1	10399	GNB2L1	1	0	1	0	1	1	1	1	1	0	0	1
15519	Hsp90aa1	3320	HSP90AA1	1	1	1	1	1	1	1	1	1	0	1	1
66609	Cryzl1	9946	CRYZL1	1	0	0	0	1	0	1	1	0	0	1	1
20927	Abcc8	6833	ABCC8	1	0	0	0	0	0	0	1	0	0	0	0
67130	Ndufa6	4700	NDUFA6	0	1	0	0	1	0	1	1	1	0	1	1
19092	Prkg2	5593	PRKG2	1	0	0	0	0	0	0	0	0	0	0	1
226982	Eif5b	9669	EIF5B	1	0	1	0	1	0	0	1	0	0	0	0
234309	Cbr4	84869	CBR4	0	0	1	0	1	0	0	1	1	0	1	1
17756	Map2	4133	MAP2	1	0	1	0	1	1	1	1	1	0	1	1
26569	Slc27a4	10999	SLC27A4	1	0	0	0	1	0	0	1	1	0	1	1
217692	Sipa1l1	26037	SIPA1L1	1	0	0	0	1	1	0	1	1	1	1	1
103466	Nt5dc3	51559	NT5DC3	1	0	0	0	1	1	0	1	1	0	1	1
27050	Rps3	6188	RPS3	1	0	1	0	1	1	1	1	1	0	1	1
72722	Fam98a	25940	FAM98A	1	0	0	0	1	0	1	1	0	0	0	1
75029	Purg	29942	PURG	0	0	1	0	1	0	0	1	0	0	0	0
56445	Dnaja2	10294	DNAJA2	1	0	1	1	1	1	1	1	1	0	1	1
267019	Rps15a	6210	RPS15A	0	0	0	0	1	1	1	0	1	0	0	0
108068	Grm2	2912	GRM2	0	1	0	0	1	1	0	1	1	1	1	1
96979	Ptges2	80142	PTGES2	1	0	1	0	1	0	0	1	1	0	1	1
54161	Copg1	22820	COPG1	1	0	1	0	1	1	0	1	0	0	0	1
21454	Tcp1	6950	TCP1	1	0	1	0	1	1	1	1	1	0	1	1
230075	Ndufb6	4712	NDUFB6	1	1	0	0	1	0	1	1	1	0	0	1
14026	Evl	51466	EVL	1	0	0	0	1	0	1	1	1	0	1	1
75914	Exoc6b	23233	EXOC6B	1	0	0	0	1	0	0	1	0	0	1	1
67974	Ccny	219771	CCNY	0	0	1	0	1	0	0	1	1	0	0	1
50779	Rgs6	9628	RGS6	1	0	1	0	1	0	1	1	1	0	1	1
19283	Ptprz1	5803	PTPRZ1	1	0	0	0	1	0	0	1	1	0	1	1
11804	Aplp2	334	APLP2	1	0	0	0	1	0	0	1	1	0	0	1
56040	Rplp1	6176	RPLP1	1	0	0	0	1	0	1	1	0	0	1	0
17992	Ndufa4	4697	NDUFA4	1	1	0	0	1	1	1	1	1	0	1	1
15525	Hspa4	3308	HSPA4	1	0	1	0	1	1	1	1	1	0	1	1
57377	Mogs	7841	MOGS	1	0	1	0	0	0	1	1	0	0	0	0
16646	Kpna1	3836	KPNA1	1	0	1	0	0	0	0	1	0	0	0	1
228850	Ralgapb	57148	RALGAPB	1	0	0	0	1	0	0	1	0	0	0	1
109676	Ank2	287	ANK2	1	0	1	0	1	1	1	1	1	1	1	1
241727	Snph	9751	SNPH	1	0	0	0	1	0	1	1	1	0	1	1
268980	Strn	6801	STRN	1	0	0	0	1	1	1	1	1	1	1	1
23966	Tenm4	26011	TENM4	1	0	0	0	1	1	0	1	1	1	1	1
22628	Ywhag	7532	YWHAG	1	1	1	0	1	1	1	1	1	0	1	1
69116	Ubr4	23352	UBR4	1	0	0	0	1	1	0	1	1	0	1	1
14007	Celf2	10659	CELF2	0	0	1	0	1	0	1	0	1	0	1	1
65970	Lima1	51474	LIMA1	0	0	1	0	0	1	0	0	0	0	0	0
11496	Adam22	53616	ADAM22	1	1	1	0	1	1	1	1	1	0	1	1
76824	Mtfr1l	56181	MTFR1L	1	0	1	0	1	0	1	1	1	0	1	1
73288	Vps50	55610	VPS50	1	0	1	0	1	1	1	1	1	0	1	1
20977	Syp	6855	SYP	1	1	1	1	1	1	1	1	1	0	1	1
15354	Hmgb3	3149	HMGB3	0	0	1	0	0	0	0	1	0	0	0	0
67025	Rpl11	6135	RPL11	0	0	1	0	1	1	1	1	0	0	0	1
74117	Actr3	10096	ACTR3	1	1	1	0	1	1	1	1	1	0	1	1
11671	Aldh3a2	224	ALDH3A2	1	0	1	0	1	0	1	1	1	0	1	1
14401	Gabrb2	2561	GABRB2	0	1	0	0	1	0	0	1	1	1	1	1
76217	Jakmip2	9832	JAKMIP2	1	0	0	0	0	0	0	1	0	0	0	0
53605	Nap1l1	4673	NAP1L1	1	0	1	0	1	0	1	1	1	1	1	1
20662	Sos1	6654	SOS1	1	1	0	0	1	0	0	1	0	0	0	1
53872	Caprin1	4076	CAPRIN1	1	0	1	0	1	1	1	1	0	0	1	1
104082	Wdr7	23335	WDR7	1	0	1	0	1	1	1	1	1	1	1	1
53331	Stx7	8417	STX7	1	0	1	0	1	0	0	1	1	0	1	1
65114	Vps35	55737	VPS35	1	1	1	0	1	1	1	1	1	0	1	1
15441	Hp1bp3	50809	HP1BP3	0	0	1	0	1	1	0	0	0	0	0	0
20218	Khdrbs1	10657	KHDRBS1	0	0	1	0	1	0	0	1	0	0	0	0
64294	Itm2c	81618	ITM2C	0	1	0	0	1	0	0	1	1	0	1	1
13589	Mapre1	22919	MAPRE1	1	0	1	0	1	0	1	1	1	0	1	1
56632	Sphk2	56848	SPHK2	1	0	1	0	0	0	1	1	0	0	0	0
56463	Snd1	27044	SND1	1	0	1	0	1	1	1	1	1	0	1	1
29816	Hip1r	9026	HIP1R	1	1	1	0	1	1	1	1	1	0	1	1
66469	Fam213b	127281	FAM213B	0	0	0	1	1	0	1	1	0	0	1	1
227634	Camsap1	157922	CAMSAP1	1	0	0	0	1	1	0	1	1	0	0	1
70572	Ipo5	3843	IPO5	1	0	1	0	1	1	1	1	1	0	1	1
18739	Pitpnm1	9600	PITPNM1	1	0	1	0	1	1	1	1	1	0	1	1
71514	Sfpq	6421	SFPQ	1	0	1	0	1	1	1	1	0	0	0	1
56403	Syncrip	10492	SYNCRIP	1	0	1	0	1	1	1	1	1	0	1	1
71729	Rgs12	6002	RGS12	1	0	0	0	1	0	0	1	0	0	0	1
99571	Fgg	2266	FGG	0	0	0	0	1	0	1	0	0	0	0	1
230866	Emc1	23065	EMC1	1	0	1	0	1	0	1	1	0	0	1	1
12764	Cmas	55907	CMAS	0	0	1	0	1	0	0	1	0	0	0	0
74206	Sipa1l3	23094	SIPA1L3	1	0	0	0	0	0	0	1	0	0	0	1
18195	Nsf	4905	NSF	1	1	1	1	1	1	1	1	1	0	1	1
22284	Usp9x	8239	USP9X	1	0	1	0	1	1	1	1	1	0	1	1
14381	G6pdx	2539	G6PD	1	0	1	0	1	0	1	1	1	0	1	1
227197	Ndufs1	4719	NDUFS1	1	1	1	0	1	1	1	1	1	0	1	1
56347	Eif3c	8663	EIF3C	1	0	1	0	0	1	0	1	0	0	0	1
19418	Rasgrf2	5924	RASGRF2	1	0	0	0	1	0	1	1	1	0	1	1
54645	Gripap1	56850	GRIPAP1	1	0	0	0	1	1	1	1	1	0	1	1
26372	Clcn6	1185	CLCN6	1	0	0	0	1	0	0	1	1	0	1	1
66958	Tmx2	51075	TMX2	1	0	1	0	1	0	0	1	1	0	1	1
13821	Epb4.1l1	2036	EPB41L1	1	1	1	0	1	1	1	1	1	0	1	1
260297	Prrt1	80863	PRRT1	1	1	0	0	1	0	0	1	1	0	0	1
22348	Slc32a1	140679	SLC32A1	1	1	0	0	1	1	0	1	1	0	1	1
30059	Timm10	26519	TIMM10	1	1	0	0	1	0	0	1	1	0	1	1
72097	2010300C02Rik	343990	KIAA1211L	1	0	0	0	0	0	1	1	0	0	1	1
68724	Arl8a	127829	ARL8A	1	0	1	0	1	0	1	1	1	0	1	1
12461	Cct2	10576	CCT2	1	0	1	0	1	1	1	1	1	0	1	1
18040	Nefm	4741	NEFM	1	0	1	0	1	1	1	1	1	1	1	1
15516	Hsp90ab1	3326	HSP90AB1	1	1	1	0	1	1	1	1	1	0	1	1
53356	Eif3g	8666	EIF3G	0	0	1	0	0	0	0	1	0	0	0	1
66797	Cntnap2	26047	CNTNAP2	1	1	0	0	1	1	1	1	1	0	1	0
67391	Fundc2	65991	FUNDC2	1	0	0	0	0	0	1	1	1	0	1	1
16905	Lmna	4000	LMNA	0	0	1	0	1	1	0	1	1	0	0	0
110323	Cox6b1	1340	COX6B1	0	1	0	1	1	0	1	1	1	0	1	1
110960	Tars	6897	TARS	0	0	1	0	1	1	0	1	0	0	1	1
245666	Iqsec2	23096	IQSEC2	1	1	0	0	1	0	1	0	1	1	1	1
270166	Clpx	10845	CLPX	1	0	0	0	1	0	0	1	0	0	1	1
12721	Coro1a	11151	CORO1A	0	1	1	0	1	1	1	1	1	0	1	1
100604	Lrrc8c	84230	LRRC8C	1	0	0	0	1	0	0	0	1	0	0	0
71146	Golga7b	401647	GOLGA7B	1	0	0	0	1	0	0	1	0	0	1	1
75599	Pcdh1	5097	PCDH1	1	0	1	0	0	0	1	1	0	0	1	1
105855	Nckap1l	3071	NCKAP1L	0	0	1	0	0	0	0	1	0	0	0	0
